id,event_type,event_cause,priority,corridor,zone,target_clearance_duration_mins,extracted_severity,vehicle_class,action_agency,osm_edge_u,osm_edge_v,road_highway_type,road_lanes,road_maxspeed
FKID006684,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,60.6943697,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10861673592,249143603,primary,2,40.0
FKID006691,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,23.29224866666667,NORMAL_OBSTRUCTION,OTHER,BBMP,461789818,461789816,residential,1,40.0
FKID006697,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,34.993629850000005,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,2400007904,9994345613,trunk,2,60.0
FKID006698,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 2,5.181943216666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2221301400,2221301377,trunk,1,40.0
FKID006699,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,21.473084716666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,7087593299,308232344,primary,1,40.0
FKID006702,unplanned,others,Low,Non-corridor,Central Zone 2,8.650822833333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1636820472,11054990209,primary,1,40.0
FKID006704,unplanned,others,Low,Non-corridor,Central Zone 2,41.99649041666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1636820472,11054990209,primary,1,40.0
FKID006705,unplanned,accident,High,Old Madras Road,Central Zone 1,26.898228933333332,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3726120778,12692472178,primary,2,40.0
FKID006710,unplanned,vehicle_breakdown,High,Old Madras Road,Central Zone 2,38.2213697,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6630724602,10076140416,primary,3,40.0
FKID006711,unplanned,vehicle_breakdown,Low,Non-corridor,,69.4879925,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10148771374,10148771375,motorway_link,1,40.0
FKID006713,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,15.214015783333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2400007904,9994345613,trunk,2,60.0
FKID006715,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,18.1767132,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2564436827,3836800948,secondary,1,40.0
FKID006717,unplanned,vehicle_breakdown,High,ORR North 1,North Zone 1,3.5276909833333336,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1431884106,1431884080,residential,1,40.0
FKID006719,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,11.709120233333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12077162815,12128921371,primary,1,40.0
FKID006721,unplanned,others,High,Hosur Road,Central Zone 1,84.10136785,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,4294218124,4294224252,primary,2,30.0
FKID006726,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,21.95295851666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,493072139,249586564,trunk,1,40.0
FKID006729,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,81.31714885,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11393401861,483412556,secondary,1,40.0
FKID006730,unplanned,vehicle_breakdown,High,Magadi Road,West Zone 2,100.30911363333333,PARTIAL_BLOCK,BMTC_BUS,TRAFFIC_POLICE,4696742630,11868341454,primary,2,50.0
FKID006731,unplanned,accident,High,Bellary Road 2,North Zone 1,61.15111423333334,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,11449187230,1596104417,secondary,2,40.0
FKID006734,unplanned,vehicle_breakdown,Low,Non-corridor,,111.66607546666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10148771374,10148771375,motorway_link,1,40.0
FKID006739,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,14.00731165,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11889038534,11889038543,primary_link,1,40.0
FKID006741,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,43.5193229,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12638345708,12638345735,tertiary,1,40.0
FKID006742,unplanned,vehicle_breakdown,High,Magadi Road,West Zone 2,21.31967213333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,10039092448,10039131920,primary,2,50.0
FKID006743,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 2,50.19797263333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,447072628,956279382,secondary,2,40.0
FKID006744,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 1,64.40976768333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4044110261,11919132703,tertiary,1,40.0
FKID006745,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,6.290766016666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,12077162815,12128921371,primary,1,40.0
FKID006746,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,35.74058483333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,254665556,597084149,secondary,2,40.0
FKID006748,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 2,14.684621466666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,9919151365,9919151357,trunk,2,50.0
FKID006749,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,47.56957551666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10207082417,10207082416,residential,1,40.0
FKID006750,unplanned,vehicle_breakdown,High,Magadi Road,West Zone 1,71.71492216666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,9771052411,9909305454,primary,1,40.0
FKID006757,unplanned,vehicle_breakdown,Low,Non-corridor,,92.93065159999999,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,10148771374,10148771375,motorway_link,1,40.0
FKID006762,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 2,55.782216733333335,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,263227126,1469644231,secondary,2,40.0
FKID006767,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,97.11143675,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,9871509150,6904786101,primary,2,80.0
FKID006768,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 2,17.571417983333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,663920335,3820089796,trunk,1,60.0
FKID006770,unplanned,vehicle_breakdown,High,Magadi Road,West Zone 1,43.204929783333334,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1719192306,1548580883,primary,2,50.0
FKID006774,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,22.565027816666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1836983541,428858185,trunk,2,40.0
FKID006775,unplanned,tree_fall,Low,Non-corridor,South Zone 2,215.32322236666667,NORMAL_OBSTRUCTION,OTHER,BBMP,1759942779,7265495342,secondary,2,40.0
FKID006776,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,32.815805516666664,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2221491052,249585502,primary,1,40.0
FKID006778,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 1,123.62687971666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,248462957,248455472,primary,3,40.0
FKID006785,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,46.66483641666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,456181339,1273593921,secondary,1,40.0
FKID006789,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 2,64.02628708333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,295732932,461539208,residential,1,40.0
FKID006791,unplanned,accident,High,ORR North 2,North Zone 2,52.345084899999996,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,9189030233,9189030234,residential,1,40.0
FKID006793,unplanned,others,High,Mysore Road,West Zone 2,210.75325715,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11387074776,248671281,trunk,1,40.0
FKID006799,unplanned,vehicle_breakdown,High,Hosur Road,Central Zone 1,103.09514586666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12864985109,248462913,primary,2,30.0
FKID006800,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,155.09577226666667,NORMAL_OBSTRUCTION,HEAVY_GOODS,TRAFFIC_POLICE,1561454071,1561454089,tertiary,2,40.0
FKID006801,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,104.27178085,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,426823706,463393266,tertiary,1,40.0
FKID006802,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 1,104.50401355000001,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1561454056,10029154964,residential,1,40.0
FKID006803,unplanned,others,Low,Non-corridor,West Zone 1,569.8624514500001,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11837026152,11865112050,trunk,3,40.0
FKID006805,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,29.06766845,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,419634231,1623992454,trunk,2,60.0
FKID006816,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,48.95618971666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,581466118,582378276,secondary,1,40.0
FKID006817,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,51.759602683333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6894860920,6894860921,primary,1,40.0
FKID006819,unplanned,vehicle_breakdown,High,ORR East 1,East Zone 1,78.02181971666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2130361899,11891163805,tertiary,1,40.0
FKID006822,unplanned,others,High,Mysore Road,Central Zone 2,59.64277355,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,249086392,5346634658,secondary,1,40.0
FKID006823,unplanned,vehicle_breakdown,Low,Non-corridor,East Zone 2,37.0500163,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1837297484,1837297461,trunk,2,40.0
FKID006826,unplanned,vehicle_breakdown,Low,Non-corridor,North Zone 1,31.144372966666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12743715625,12717585585,primary,1,40.0
FKID006829,unplanned,accident,High,Bellary Road 1,Central Zone 2,107.76804146666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3461288201,11769490827,tertiary,1,40.0
FKID006831,unplanned,vehicle_breakdown,High,ORR West 1,West Zone 2,76.18386368333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2411279226,2411279230,trunk,2,40.0
FKID006832,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,12.559661516666667,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,2177268762,3417778234,primary,2,50.0
FKID006834,planned,construction,High,ORR North 1,North Zone 1,88.67244375,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4952656449,2408528584,tertiary,2,40.0
FKID006857,unplanned,vehicle_breakdown,High,CBD 2,Central Zone 2,76.97170356666668,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,12433045764,10121033916,primary,3,40.0
FKID006867,unplanned,construction,High,Bellary Road 2,North Zone 2,1378.1403613,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3736935191,12506380472,trunk,3,80.0
FKID006871,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,14.241182866666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,459554646,9999163252,tertiary,1,40.0
FKID006896,unplanned,vehicle_breakdown,High,CBD 2,Central Zone 2,169.54879098333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12147813608,665045355,primary,3,30.0
FKID006918,unplanned,vehicle_breakdown,High,West of Chord Road,West Zone 2,11.163700416666668,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2986314888,1820431143,primary,2,40.0
FKID006922,unplanned,others,Low,Non-corridor,South Zone 2,95.37588738333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1344699006,1344699008,tertiary,1,40.0
FKID006930,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,12.038919366666667,PARTIAL_BLOCK,BMTC_BUS,TRAFFIC_POLICE,2014710929,2014710974,primary,2,40.0
FKID006934,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,74.98126361666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,461539057,850854732,trunk_link,1,40.0
FKID006936,unplanned,accident,High,Tumkur Road,West Zone 1,40.03595935,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,2446079578,11964711936,trunk,2,60.0
FKID006942,unplanned,others,High,Bellary Road 2,North Zone 2,7.651399833333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,4948727620,1730116339,secondary,2,40.0
FKID006949,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,8.552649733333334,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1820387917,1820394700,primary,1,40.0
FKID006951,unplanned,vehicle_breakdown,High,Varthur Road,East Zone 1,17.611252466666667,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,10182217242,1454644899,primary,2,40.0
FKID006952,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,4.0572209,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,774662261,12794314167,tertiary,2,50.0
FKID006956,unplanned,vehicle_breakdown,High,Airport New South Road,North Zone 1,54.710606883333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,335652413,335652412,tertiary,2,30.0
FKID006959,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,10.504899233333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12797241620,308449229,residential,1,40.0
FKID006961,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 1,33.33801285,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2451331648,2451331626,residential,1,40.0
FKID006962,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,45.304458950000004,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,426935886,426835306,trunk,2,60.0
FKID006963,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 2,27.371803333333332,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,11182496366,11900286915,trunk,1,40.0
FKID006966,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 1,126.51745251666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,13459522649,251146209,primary,2,40.0
FKID006969,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,6.22358535,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10044013422,287793735,primary,4,40.0
FKID006970,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,6.093109766666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,4948140634,4948140635,residential,1,40.0
FKID006971,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,57.20298101666666,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2611179356,4948140635,secondary,2,40.0
FKID006972,unplanned,vehicle_breakdown,High,Magadi Road,Central Zone 2,23.494592333333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2402397430,1820396675,primary,1,40.0
FKID006978,unplanned,vehicle_breakdown,High,CBD 2,Central Zone 2,24.567187016666665,NORMAL_OBSTRUCTION,OTHER,BBMP,665045355,11675668171,primary,1,40.0
FKID006979,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,27.483989266666665,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,456214143,3800281855,primary,1,40.0
FKID006982,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 2,50.716228816666664,NORMAL_OBSTRUCTION,LIGHT_VEHICLE,TRAFFIC_POLICE,2451336631,4948140412,secondary,1,40.0
FKID006985,unplanned,vehicle_breakdown,High,Hosur Road,South Zone 2,64.53818363333333,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,1472269389,306589874,primary,2,50.0
FKID006990,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 2,44.14427928333334,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11900286915,1833036999,trunk,1,40.0
FKID006995,unplanned,vehicle_breakdown,Low,Non-corridor,North Zone 1,72.3468573,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1837823395,6904610900,primary,1,40.0
FKID006997,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 2,146.97563921666668,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,2221301400,2221301377,trunk,1,40.0
FKID007011,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,8.205007316666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3756218782,308063197,primary,2,40.0
FKID007015,unplanned,vehicle_breakdown,High,ORR North 1,East Zone 2,27.495784800000003,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11900355995,1601910083,trunk,3,60.0
FKID007020,unplanned,vehicle_breakdown,High,Bannerghata Road,South Zone 2,131.96330435,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,494238079,308874036,residential,1,40.0
FKID007021,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,37.32267656666667,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,249082011,4030004338,primary,3,40.0
FKID007022,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,15.536178283333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,956653733,10036079632,tertiary,1,40.0
FKID007025,unplanned,vehicle_breakdown,High,Hosur Road,Central Zone 1,86.54174110000001,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,3404911223,247991563,primary,2,30.0
FKID007026,unplanned,vehicle_breakdown,Low,Non-corridor,West Zone 2,45.578564199999995,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,446860626,3820268575,secondary,1,40.0
FKID007030,unplanned,others,Low,Non-corridor,Central Zone 1,20.938994716666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,12460840938,4044071331,primary,1,40.0
FKID007031,unplanned,vehicle_breakdown,High,Varthur Road,East Zone 1,128.22549738333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10089270947,4307434917,primary,3,40.0
FKID007046,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,9.538056933333333,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,4843481808,12353375373,trunk,2,60.0
FKID007050,unplanned,others,High,CBD 2,Central Zone 2,91.00916453333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11675668171,254665655,primary,2,40.0
FKID007052,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,104.66418203333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,428435124,428457182,primary,2,40.0
FKID007056,unplanned,vehicle_breakdown,High,Old Madras Road,Central Zone 1,19.606597833333336,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11594569878,3370075981,primary,3,40.0
FKID007076,unplanned,vehicle_breakdown,High,Bellary Road 1,Central Zone 2,30.959790183333332,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1837595282,1436067879,primary,3,30.0
FKID007077,unplanned,vehicle_breakdown,High,ORR East 1,East Zone 1,14.823477983333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11509998750,11428038817,trunk,3,60.0
FKID007078,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,44.150084916666664,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1511601054,10035411716,secondary,2,40.0
FKID007079,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,27.336794750000003,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,663311696,10044013422,primary,4,40.0
FKID007084,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,47.80724921666667,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,4209350046,429230975,residential,1,40.0
FKID007085,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,6.048961883333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,12128943147,665062617,primary,4,40.0
FKID007087,unplanned,accident,High,Tumkur Road,West Zone 1,46.73368636666667,PARTIAL_BLOCK,LIGHT_VEHICLE,TRAFFIC_POLICE,1054665144,3834008960,motorway,2,120.0
FKID007094,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,71.89760106666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,249144370,1837339316,trunk,2,40.0
FKID007096,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,173.42698381666665,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,11964711936,10994313530,trunk,2,60.0
FKID007099,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,38.45392828333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,419634231,1623992454,trunk,2,60.0
FKID007100,unplanned,others,High,Mysore Road,West Zone 1,33.48906055,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,7479974332,10079095864,secondary,1,40.0
FKID007101,unplanned,vehicle_breakdown,High,Mysore Road,West Zone 2,43.98374376666666,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,249589928,11865372126,trunk,1,40.0
FKID007103,unplanned,vehicle_breakdown,High,ORR West 1,West Zone 2,44.5321139,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,10089145919,7425657495,residential,1,40.0
FKID007105,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,16.580316616666668,NORMAL_OBSTRUCTION,HEAVY_GOODS,TRAFFIC_POLICE,461755298,10279595649,tertiary,1,40.0
FKID007108,unplanned,vehicle_breakdown,High,Bellary Road 1,West Zone 2,12.5869507,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,850854768,426962454,trunk_link,2,60.0
FKID007110,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,20.0987703,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,419634231,1623992454,trunk,2,60.0
FKID007111,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,6.931877533333333,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,10026312534,13673493888,residential,1,40.0
FKID007112,unplanned,vehicle_breakdown,Low,Non-corridor,South Zone 2,74.30124980000001,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,2227865026,2177268811,primary,2,50.0
FKID007116,unplanned,vehicle_breakdown,High,CBD 2,Central Zone 2,15.845159116666668,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,663596611,11342970531,primary,3,40.0
FKID007127,unplanned,vehicle_breakdown,High,West of Chord Road,West Zone 2,119.55588141666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,473760992,4912560016,secondary,2,40.0
FKID007128,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,8.934634983333332,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,456036769,316660565,primary,2,40.0
FKID007129,unplanned,others,High,CBD 2,Central Zone 2,14.216740750000001,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,2382044454,10121050217,primary,2,40.0
FKID007133,unplanned,vehicle_breakdown,High,Bellary Road 1,Central Zone 2,143.33777285,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,11565016463,12099941393,primary,3,40.0
FKID007136,unplanned,others,High,Bellary Road 2,North Zone 2,1369.8670542833331,NORMAL_OBSTRUCTION,OTHER,METRO_BMRCL,13851353728,960168779,trunk,3,80.0
FKID007140,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,18.016688283333334,PARTIAL_BLOCK,OTHER,TRAFFIC_POLICE,3833785299,3833840726,motorway,2,120.0
FKID007159,unplanned,vehicle_breakdown,High,ORR West 1,West Zone 2,78.36581535,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6474747108,10001961219,tertiary,1,40.0
FKID007160,unplanned,others,Low,Non-corridor,Central Zone 2,261.85771654999996,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,248525409,10289145755,primary,2,40.0
FKID007162,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,22.33721543333333,PARTIAL_BLOCK,LIGHT_VEHICLE,TRAFFIC_POLICE,3833785299,3833840726,motorway,2,120.0
FKID007169,unplanned,vehicle_breakdown,High,Bellary Road 2,North Zone 1,41.04432583333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,1596104417,12781999510,secondary,2,40.0
FKID007170,unplanned,vehicle_breakdown,High,Bellary Road 1,North Zone 2,25.451136216666665,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,6531392925,13052245180,trunk,3,60.0
FKID007174,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 2,22.74252915,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,9965906099,6755854853,secondary,1,40.0
FKID007175,unplanned,construction,High,ORR North 1,North Zone 1,325.6833299666667,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,267832691,352930062,trunk,3,60.0
FKID007179,unplanned,vehicle_breakdown,High,Tumkur Road,West Zone 1,119.13968028333333,NORMAL_OBSTRUCTION,OTHER,TRAFFIC_POLICE,1054665144,3834008960,motorway,2,120.0
FKID007180,unplanned,vehicle_breakdown,Low,Non-corridor,Central Zone 2,96.72711803333333,UNKNOWN,UNKNOWN,TRAFFIC_POLICE,10978687879,1285102586,tertiary,1,40.0
FKID007182,unplanned,vehicle_breakdown,High,Mysore Road,Central Zone 2,46.37537601666667,NORMAL_OBSTRUCTION,BMTC_BUS,TRAFFIC_POLICE,10044013422,665062617,primary_link,2,40.0
